Title,Producto y Módulo,Palabras clave BC CSC CM,Categoría,Acceso,Soporte
"¿Cómo marcar a un paciente como exento?","[{""Label"":""ML.net CM"",""TermID"":""fa567bcc-8278-4715-b2a1-0bd88a11fbfd""},{""Label"":""ML.net CM:Historias Clínicas"",""TermID"":""0f6a816e-7f7c-45a7-a988-c777845069fe""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""},{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""}]","[{""Label"":""obra social"",""TermID"":""6d5fe495-0b6c-4ba5-aac1-33a34df6e3a8""},{""Label"":""prepaga"",""TermID"":""5df6f04e-8ac5-4beb-b4bc-7fb5ad96dc95""},{""Label"":""IVA"",""TermID"":""bc2e5b24-48c2-4a59-ae9f-eb323c438735""},{""Label"":""exento"",""TermID"":""34d98449-ac1c-47e4-b2d9-969c7b680f9c""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Historia Clinica","Externo"
"Error: Acceso Denegado a Tabla ImpOpAux  al ingresar una orden de pago","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Compras"",""TermID"":""1eb03041-3446-4cf3-ab64-5ab518a9407e""}]","[{""Label"":""orden de pago"",""TermID"":""ee40aa24-83ee-4003-8c1f-f049c18f8034""},{""Label"":""error"",""TermID"":""bb5dfe33-5311-44ca-a2e1-77ce749592fc""},{""Label"":""compras"",""TermID"":""269de924-c7e6-42ab-851b-34860d21d028""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""}]","Buscar ""Menú de windows""","Interno"
"Formato para importación de valores proveedores","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""},{""Label"":""ML Manager CM:Contabilidad"",""TermID"":""63972982-ee70-4d48-a4ec-fc9693004291""}]","[{""Label"":""importación"",""TermID"":""65d495c1-295a-42d7-91b2-4526ab179960""},{""Label"":""valores"",""TermID"":""f38f545f-0a05-48a1-8079-036537c37bc5""},{""Label"":""proveedor"",""TermID"":""1a37c7c3-57d0-4345-950b-b80410acc303""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""}]","N/A.","Interno"
"¿cómo se puede importar un plan de cuentas?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""cuentas"",""TermID"":""21022c19-e302-4390-a3e8-d5cc4df17549""},{""Label"":""importación"",""TermID"":""65d495c1-295a-42d7-91b2-4526ab179960""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""}]","N/A","Interno"
"Modelo para importación de lista precio","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""importación"",""TermID"":""65d495c1-295a-42d7-91b2-4526ab179960""},{""Label"":""precio"",""TermID"":""2fb39316-2da7-45e6-b98b-a3c23d26cc54""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""},{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""}]","N/A","Interno"
"¿Cómo ingreso un asiento manualmente?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Contabilidad"",""TermID"":""63972982-ee70-4d48-a4ec-fc9693004291""}]","[{""Label"":""asiento"",""TermID"":""aed8f9cd-73b3-428f-b29d-1875ad789d15""},{""Label"":""configurar"",""TermID"":""147f86a8-314f-467a-bdcd-d8c8e9f46625""},{""Label"":""contabilidad"",""TermID"":""5f37d6d7-e2d2-492f-8047-a06bb7130caf""}]","[{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""}]","Modulo de Administración: Contabilidad > Asiento.","Externo"
"¿Cómo generar un asiento resumen?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Contabilidad"",""TermID"":""63972982-ee70-4d48-a4ec-fc9693004291""}]","[{""Label"":""asiento"",""TermID"":""aed8f9cd-73b3-428f-b29d-1875ad789d15""},{""Label"":""resumen"",""TermID"":""be51c003-b706-4a99-88c4-e83c654c55af""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""}]","Modulo de Administración: Contabilidad > Procesos >Generación de Asientos Resumen.","Externo"
"¿Cómo realizar apertura y cierre de ejercicios contable?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Contabilidad"",""TermID"":""63972982-ee70-4d48-a4ec-fc9693004291""}]","[{""Label"":""balance"",""TermID"":""016533ea-dae5-4e98-8c7a-8bd6b48f6c1f""},{""Label"":""ejercicio"",""TermID"":""d4f9f484-e026-4267-bbea-f0ed97094ff3""},{""Label"":""contabilidad"",""TermID"":""5f37d6d7-e2d2-492f-8047-a06bb7130caf""},{""Label"":""contable"",""TermID"":""0cb7ce16-4e1e-45a6-ba53-2931cdb4d940""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Modulo de Administración:  Contabilidad > Datos > Ejercicios","Externo"
"Asientos automáticos que no balancean","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Contabilidad"",""TermID"":""63972982-ee70-4d48-a4ec-fc9693004291""}]","[{""Label"":""balance"",""TermID"":""016533ea-dae5-4e98-8c7a-8bd6b48f6c1f""},{""Label"":""asiento"",""TermID"":""aed8f9cd-73b3-428f-b29d-1875ad789d15""},{""Label"":""contabilidad"",""TermID"":""5f37d6d7-e2d2-492f-8047-a06bb7130caf""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Modulo de Administración: Contabilidad > Asientos.","Externo"
"¿Cómo configurar retenciones de ganancias por Honorario?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Compras"",""TermID"":""1eb03041-3446-4cf3-ab64-5ab518a9407e""}]","[{""Label"":""retenciones"",""TermID"":""44f788d0-5d3e-453c-929f-556b1b262d96""},{""Label"":""honorarios"",""TermID"":""83dc03be-61dd-4ed3-8d18-aa2dce7c4921""},{""Label"":""ganancias"",""TermID"":""fc6dd7c5-f11b-4b09-886f-2a51437d85d5""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Modulo de Administración: Compras > Datos > Tipos de impuestos de proveedor.","Externo"
"¿Cómo eliminar una Visita a Domicilio?","[{""Label"":""ML.net CM:Domicilios"",""TermID"":""09b293a8-67e6-4a19-8b6a-5cb733b0da78""},{""Label"":""ML Manager CM:Domicilios"",""TermID"":""c1f2b830-61b0-4f04-9de5-7e94964ed150""}]","[{""Label"":""visita a domicilio"",""TermID"":""f51f62f2-2cad-4082-bbd6-9b22e8d73aa1""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""}]","Base de Datos.","Interno"
"¿Cómo configurar retenciones (Ganancias, IVA e IIBB) en el módulo compras?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Compras"",""TermID"":""1eb03041-3446-4cf3-ab64-5ab518a9407e""}]","[{""Label"":""retenciones"",""TermID"":""44f788d0-5d3e-453c-929f-556b1b262d96""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Modulo de Administración: Compras > Datos > Tipos de comprobantes de compras.","Externo"
"¿Cómo realizar la actualización de las alícuotas de IIBB?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""impuesto"",""TermID"":""57184a1a-278f-4b9c-9e31-c0bdffb0725f""},{""Label"":""actualización"",""TermID"":""277818db-e88c-4111-8dfc-5c439667d59f""},{""Label"":""ventas"",""TermID"":""a4835522-b78c-4836-8d0e-8aadcd484bdf""}]","[{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""},{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""}]","Modulo de Administración: Ventas > Procesos > Importación de Padrones. -
Ventas > Datos > Condiciones de I.V.A.","Externo"
"¿Cómo configurar el Mailing gestión de cobranzas?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""correos"",""TermID"":""5d06aae5-e011-40b2-96c2-ded0d25599a2""},{""Label"":""cobranzas"",""TermID"":""f38b4903-4332-41b3-b3cd-09720e0009be""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Modulo de Administración:  Ventas > Datos > Parámetros.","Externo"
"¿Como importar masivamente Trabajadores?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Historias Clínicas"",""TermID"":""0b7c4583-2ab1-494f-bae5-1c6041c70030""}]","[{""Label"":""trabajador"",""TermID"":""0506fd7d-0c92-4eed-8aff-d6fad4c0fed6""},{""Label"":""importación"",""TermID"":""65d495c1-295a-42d7-91b2-4526ab179960""},{""Label"":""traslados"",""TermID"":""06b6c3aa-28d0-48c1-8efd-7f8b08065173""},{""Label"":""trabajadores"",""TermID"":""5f6e26d6-ba67-4591-8d16-a0a2cdc690ef""}]","[{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""}]","Modulo Medicina Laboral: Historias Clínicas → Procesos → Importación de Trabajadores.

Ejemplo:
https://accessinformatica.atlassian.net/browse/GESCOM2-1815","Externo"
"¿Cómo eliminar un Grupo de Examen?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML.net CM"",""TermID"":""fa567bcc-8278-4715-b2a1-0bd88a11fbfd""}]","[{""Label"":""grupos"",""TermID"":""84b84118-f116-43ff-9e9f-d1fcab179292""},{""Label"":""eliminar"",""TermID"":""3f252ea0-ffad-46fe-9198-b1ce58315e60""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""}]","Base de Datos.","Interno"
"¿Cómo configurar planes y valores en clientes?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""plan"",""TermID"":""e0614ed4-4f59-4e1c-ab65-76b6396d6c4d""},{""Label"":""grupos"",""TermID"":""84b84118-f116-43ff-9e9f-d1fcab179292""},{""Label"":""cliente"",""TermID"":""1fb3bc76-37e0-4f0e-b17a-0fea65d68b86""},{""Label"":""valores"",""TermID"":""f38f545f-0a05-48a1-8079-036537c37bc5""},{""Label"":""prestaciones"",""TermID"":""4537ecb7-475b-4767-9f4c-d9cd17c1295b""}]","[{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""},{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""}]","Modulo de Administración: Ventas > Datos > Planes.
","Externo"
"¿Cómo controlar cápita por cliente en forma automática?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Historias Clínicas"",""TermID"":""0b7c4583-2ab1-494f-bae5-1c6041c70030""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""control"",""TermID"":""cd79621e-b35f-4769-a8a6-82ca034789cc""},{""Label"":""cliente"",""TermID"":""1fb3bc76-37e0-4f0e-b17a-0fea65d68b86""},{""Label"":""cápita"",""TermID"":""16c4c2b8-aaf9-44f1-b5b3-88d76c80d133""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Modulo de Medicina Laboral: Historia Clinica
Modulo de Administración: Clientes.","Externo"
"¿Cómo cargar retenciones en recibos?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""retenciones"",""TermID"":""44f788d0-5d3e-453c-929f-556b1b262d96""},{""Label"":""cuenta corriente"",""TermID"":""8bfe83f6-21cc-4e4e-ae63-6a110f39da94""},{""Label"":""comprobante"",""TermID"":""aa829f0c-7fc5-4449-b22a-eb60d3de30b3""},{""Label"":""recibo"",""TermID"":""0c9c3899-9a71-4718-b4dd-b5e9c38b11c9""}]","[{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""},{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""}]","Modulo de Administración: Ventas > Cuentas Corrientes >Ingreso de Comprobantes","Externo"
"¿Como renovar Certificado URL para SOS?","[{""Label"":""ML.net CM"",""TermID"":""fa567bcc-8278-4715-b2a1-0bd88a11fbfd""}]","[{""Label"":""certificado"",""TermID"":""557c5070-aa46-4630-b35a-9ab9f5088f0b""},{""Label"":""URL"",""TermID"":""d05b7d1a-d86c-4759-b64c-fc53ec13d993""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""}]","N/A","Interno"
"implementación de Facturación Electrónica en ML Manager","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""factura"",""TermID"":""e920df5f-484a-4b04-a1b0-04a717252969""},{""Label"":""factura electrónica"",""TermID"":""53bcc46c-3b15-4562-825e-42a030afbdfe""},{""Label"":""implementación"",""TermID"":""7af3fdcf-d007-417a-adfa-8d61547a2ea5""}]","[{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""},{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""}]","Modulo de Administración:  Ingresar a  Ventas > Datos > Tipos de Contacto

- Ventas > Datos > Parámetros 
","Externo"
"¿Cómo desaplicar Comprobantes?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""comprobante"",""TermID"":""aa829f0c-7fc5-4449-b22a-eb60d3de30b3""},{""Label"":""desaplicar"",""TermID"":""89b85dc8-55eb-415d-801e-584a577f5878""},{""Label"":""ventas"",""TermID"":""a4835522-b78c-4836-8d0e-8aadcd484bdf""},{""Label"":""cuenta corriente"",""TermID"":""8bfe83f6-21cc-4e4e-ae63-6a110f39da94""}]","[{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Modulo de Administración: Ventas > Cuenta Corriente > Consulta de Cuenta Corriente","Externo"
"¿Cómo configurar grupos y abonos?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""grupos"",""TermID"":""84b84118-f116-43ff-9e9f-d1fcab179292""},{""Label"":""abonos"",""TermID"":""c31d7c42-4102-4a7b-8ba1-d334c6e97a97""},{""Label"":""configurar"",""TermID"":""147f86a8-314f-467a-bdcd-d8c8e9f46625""},{""Label"":""ventas"",""TermID"":""a4835522-b78c-4836-8d0e-8aadcd484bdf""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""}]","Modulo de Administración: Clientes","Externo"
"Error en Prefactura, no trae todos los estudios para facturar","[{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""},{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""}]","[{""Label"":""prefacturación"",""TermID"":""3d77963f-6a52-4e62-8119-5aabeb4d70af""},{""Label"":""examen"",""TermID"":""2bd608ee-d31b-4ff6-8be5-ebd3fd5a3603""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""}]","Base de Datos.","Interno"
"¿Cómo generar resumen de cuentas por Clientes?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""cuenta corriente"",""TermID"":""8bfe83f6-21cc-4e4e-ae63-6a110f39da94""},{""Label"":""cuentas"",""TermID"":""21022c19-e302-4390-a3e8-d5cc4df17549""},{""Label"":""reporte"",""TermID"":""db080f14-91d5-4ea6-b902-e1367d54138a""},{""Label"":""resumen"",""TermID"":""be51c003-b706-4a99-88c4-e83c654c55af""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Modulo de Administración: Ventas > Cuenta Corriente > Reporte > Resumen de cuenta.","Externo"
"Error al eliminar un accidente en MAPACI","[{""Label"":""ML Manager CM:ART"",""TermID"":""010be643-215c-469a-a0bb-9be80cb913c2""}]","[{""Label"":""accidente"",""TermID"":""73a83f6c-2795-476a-a0d2-e395c849faac""},{""Label"":""eliminar"",""TermID"":""3f252ea0-ffad-46fe-9198-b1ce58315e60""},{""Label"":""borrar"",""TermID"":""94b70263-20a7-4722-885e-736e8bd30f28""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""}]",,"Interno"
"¿Cómo configurar percepciones de IIBB?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""impuesto"",""TermID"":""57184a1a-278f-4b9c-9e31-c0bdffb0725f""},{""Label"":""ventas"",""TermID"":""a4835522-b78c-4836-8d0e-8aadcd484bdf""},{""Label"":""configurar"",""TermID"":""147f86a8-314f-467a-bdcd-d8c8e9f46625""},{""Label"":""percepciones"",""TermID"":""32b586dc-e0f8-4812-835e-14301f63801b""}]","[{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Modulo de Administración: Clientes.","Externo"
"¿Cómo cambiar la ubicación en la que se guardan los archivos?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML.net CM"",""TermID"":""fa567bcc-8278-4715-b2a1-0bd88a11fbfd""}]","[{""Label"":""script"",""TermID"":""36a8ccda-cd64-4860-b48f-ba8975a500a4""},{""Label"":""archivos"",""TermID"":""73a5224f-7299-4eb5-89d9-f54fa342362e""}]","[{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""}]","Base de Datos.","Interno"
"¿Cómo cambiar la dirección de los archivos que están en el sistema?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML.net CM"",""TermID"":""fa567bcc-8278-4715-b2a1-0bd88a11fbfd""}]","[{""Label"":""script"",""TermID"":""36a8ccda-cd64-4860-b48f-ba8975a500a4""},{""Label"":""archivos"",""TermID"":""73a5224f-7299-4eb5-89d9-f54fa342362e""},{""Label"":""dirección"",""TermID"":""abf925a0-c8fd-4165-b0f7-e24f6750d508""},{""Label"":""ruta"",""TermID"":""dc5cf015-9c53-4f54-9c7d-359613520050""},{""Label"":""rutas"",""TermID"":""9d46b07e-8b76-49fb-a034-5f99937629f2""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""}]","Base de Datos.","Interno"
"¿Cómo configurar la fecha de vencimiento de los comprobantes de venta?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""ventas"",""TermID"":""a4835522-b78c-4836-8d0e-8aadcd484bdf""},{""Label"":""comprobante"",""TermID"":""aa829f0c-7fc5-4449-b22a-eb60d3de30b3""},{""Label"":""vencido"",""TermID"":""5a76ede4-02e0-43f5-89cb-cfb2370739c3""},{""Label"":""configurar"",""TermID"":""147f86a8-314f-467a-bdcd-d8c8e9f46625""}]","[{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""}]","Modulo de Administración: Ventas > Datos > Condiciones de Venta.","Externo"
"¿Como realizar un cambio de asiento por base de datos?","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Contabilidad"",""TermID"":""63972982-ee70-4d48-a4ec-fc9693004291""}]","[{""Label"":""asiento"",""TermID"":""aed8f9cd-73b3-428f-b29d-1875ad789d15""},{""Label"":""cambio"",""TermID"":""d7b6213c-a7e4-4769-b914-14b34832de9a""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""}]","Base de Datos

Ejemplo: 
https://accessinformatica.atlassian.net/browse/SDCM-15156?filter=20450","Interno"
